facility_id,facility_name,address,city_town,state,zip_code,county_parish,telephone_number,patients_who_reported_that_staff_definitely_gave_care_in_a_professional_way_and_the_facility_was_clean,patients_who_reported_that_staff_somewhat_gave_care_in_a_professional_way_or_the_facility_was_somewhat_clean,patients_who_reported_that_staff_did_not_give_care_in_a_professional_way_or_the_facility_was_not_clean,facilities_and_staff_linear_mean_score,patients_who_reported_that_staff_definitely_communicated_about_what_to_expect_during_and_after_the_procedure,patients_who_reported_that_staff_somewhat_communicated_about_what_to_expect_during_and_after_the_procedure,patients_who_reported_that_staff_did_not_communicate_about_what_to_expect_during_and_after_the_procedure,communication_about_your_procedure_linear_mean_score,patients_who_gave_the_facility_a_rating_of_9_or_10_on_a_scale_from_0_lowest_to_10_highest,patients_who_gave_the_facility_a_rating_of_7_or_8_on_a_scale_from_0_lowest_to_10_highest,patients_who_gave_the_facility_a_rating_of_0_to_6_on_a_scale_from_0_lowest_to_10_highest,patients_rating_of_the_facility_linear_mean_score,patients_who_reported_yes_they_would_definitely_recommend_the_facility_to_family_or_friends,patients_who_reported_probably_yes_they_would_recommend_the_facility_to_family_or_friends,patients_who_reported_no_they_would_not_recommend_the_facility_to_family_or_friends,patients_recommending_the_facility_linear_mean_score,footnote,number_of_sampled_patients,number_of_completed_surveys,survey_response_rate_percent,start_date,end_date
10C0001590,BIOSPINE LLC,5301 AVION PARK DR,TAMPA,FL,33607,,(813) 443-2108,96,4,0,98,89,9,2,94,89,10,1,96,85,12,3,94,3,489,167,34,07/01/2024,06/30/2025
10C0001592,NATIONAL SURGICAL CENTERS OF AMERICA LLC,"150 SOUTH WEST CHAMBER CT, SUITE 105",PORT ST LUCIE,FL,34986,,(772) 879-5300,97,2,1,98,92,5,3,94,77,19,4,91,75,19,6,88,"3,10",164,45,27,07/01/2024,06/30/2025
10C0001594,MIAMI CHILDRENS HOSPITAL AMBULATORY SURGERY CENTER,"800 SW 108TH AVE, STE. 200",MIAMI,FL,33174,,(305) 228-7554,,,,,,,,,,,,,,,,,1,,,,,
10C0001595,FLORIDA ORTHOPAEDIC INSTITUTE SURGERY CENTER LLC,6119 GUNN HWY,TAMPA,FL,33625,,(813) 972-4905,98,2,0,99,91,6,3,94,86,12,2,94,83,16,1,94,3,526,133,25,07/01/2024,06/30/2025
10C0001596,SEASIDE SURGERY CENTER,1879 VETERANS PARK DR SUITE 1101,NAPLES,FL,34109,,(239) 592-4955,98,2,0,99,94,5,1,97,95,4,1,97,95,4,1,98,,551,284,52,07/01/2024,06/30/2025
10C0001599,COMPREHENSIVE SURGERY CENTER LLC,407 S. AURORA AVE,CLEARWATER,FL,33765,,(727) 314-4243,99,1,0,99,97,3,0,98,97,3,0,98,91,6,3,96,"3,6",325,56,17,07/01/2024,06/30/2025
10C0001600,ADVENTHEALTH SURGERY CENTER DAVENPORT LLC,107 PARK PLACE BOULEVARD,DAVENPORT,FL,33837,,(863) 419-2812,94,5,1,97,88,9,3,93,82,13,5,92,79,17,4,91,,1799,411,23,07/01/2024,06/30/2025
10C0001601,SELECT PHYSICIANS SURGERY CENTER,3440 WEST MARTIN LUTHER KING JR BLVD SUITE 103,TAMPA,FL,33607,,(813) 321-1618,98,2,0,99,90,8,2,94,90,8,2,95,85,13,2,94,,1032,197,19,07/01/2024,06/30/2025
10C0001603,THE ORTHOPAEDIC SURGERY CENTER OF OCALA,1600 SOUTHEAST 17TH ST,OCALA,FL,34471,,(352) 512-9210,98,2,0,99,94,5,1,96,95,4,1,97,92,6,2,96,3,917,409,45,07/01/2024,06/30/2025
10C0001607,ORTHOPEDIC SURGERY CENTER OF PALM BEACH COUNTY,10275 HAGEN RANCH RD,BOYNTON BEACH,FL,33415,,(561) 300-1400,97,3,0,98,91,7,2,95,89,9,2,95,86,13,1,95,3,665,171,26,07/01/2024,06/30/2025
10C0001608,SURGCENTER OF ST. LUCIE,10521 SOUTHWEST VILLAGE CENTER DR #104,PORT ST. LUCIE,FL,34987,,(772) 345-8600,97,2,1,98,92,7,1,95,90,6,4,95,87,11,2,94,,517,165,32,07/01/2024,06/30/2025
10C0001609,ADVANCED CENTER FOR SURGERY VERO BEACH DBA THE ADVANCED CENTER FOR SURGERY,1355 37TH STREET SUITE 304,VERO BEACH,FL,32960,,(000) 000-0000,98,2,0,99,89,8,3,93,90,10,0,96,89,10,1,96,,867,312,36,07/01/2024,06/30/2025
10C0001610,EAST COAST SURGERY CTR,1871 LPG BLVD,DAYTONA BEACH,FL,32117,,(386) 366-8181,97,2,1,98,92,6,2,95,89,9,2,95,91,4,5,95,3,404,102,26,07/01/2024,06/30/2025
10C0001612,MIAMI SURGICAL SUITES LLC,9035 SUNSET DR SUITE 200,MIAMI,FL,33173,,(786) 615-6210,97,2,1,98,92,6,2,95,89,8,3,96,88,9,3,95,,1475,236,16,07/01/2024,06/30/2025
10C0001613,OUTPATIENT SURGERY CENTER AT TGH BRANDON HEALTHPLE,10740 PALM RIVER RD SUITE 210,TAMPA,FL,33619,,(813) 660-6437,99,1,0,99,95,4,1,97,96,3,1,97,91,6,3,95,3,1176,345,29,07/01/2024,06/30/2025
10C0001616,DELRAY BEACH SURGICAL SUITES,555 SOUTH EAST 5TH AVENUE,DELRAY BEACH,FL,33483,,(561) 332-3766,99,1,0,99,92,7,1,95,96,3,1,97,92,6,2,96,3,653,232,36,07/01/2024,06/30/2025
10C0001617,TRADITION SURGERY CENTER,"10080 SOUTHWEST INNOVATION WAY, SUITE 101",PORT SAINT LUCIE,FL,34987,,(772) 345-8700,97,3,0,98,93,7,0,96,87,11,2,95,87,10,3,94,3,714,165,23,07/01/2024,06/30/2025
10C0001622,FRESENIUS VASCULAR CARE OF PENSACOLA ASC LLC,1619 CREIGHTON ROAD,PENSACOLA,FL,32504,,(850) 466-3843,96,3,1,98,88,11,1,94,82,15,3,94,77,16,7,89,"3,6",681,86,13,07/01/2024,06/30/2025
10C0001623,WELLINGTON EDOSCOPY CENTER,1157 SOUTH STATE ROAD 7,WELLINGTON,FL,33414,,(000) 000-0000,95,4,1,97,91,6,3,94,87,12,1,94,84,15,1,94,,1169,179,15,07/01/2024,06/30/2025
10C0001625,SURGERY CENTER OF NAPLES,11161 HEALTH PARK BLVD,NAPLES,FL,34110,,(239) 234-2620,99,1,0,99,97,3,0,98,97,3,0,98,96,3,1,98,3,360,157,44,07/01/2024,06/30/2025
10C0001627,CENTER FOR EYE SURGERY LLC,6660 SOUTHWEST 117TH AVE,MIAMI,FL,33183,,(786) 475-3858,96,3,1,98,88,9,3,93,83,14,3,94,75,18,7,88,3,635,147,23,07/01/2024,06/30/2025
10C0001628,CYPRESS AMBULATORY SURGERY CENTER,5016 WEST CYPRESS STREET SUITE 100,TAMPA,FL,33607,,(813) 542-2586,97,2,1,98,90,8,2,94,88,9,3,94,86,13,1,94,3,1096,177,16,07/01/2024,06/30/2025
10C0001629,CYPRESS CREEK OUTPATIENT SURGICAL CENTER LLC,2122 WEST CYPRESS CREEK RD SUITE 120,FORT LAUDERDALE,FL,33309,,(954) 900-3382,98,2,0,99,93,5,2,95,94,5,1,98,91,8,1,97,3,1107,247,22,07/01/2024,06/30/2025
10C0001630,CLEVELAND CLINIC CORAL SPRINGS AMBULATORY SURGERY CENTER,5701 UNIVERSITY DR,CORAL SPRINGS,FL,33067,,(954) 689-5294,97,2,1,98,91,7,2,94,90,7,3,95,90,7,3,95,,1787,298,17,07/01/2024,06/30/2025
10C0001634,AZURA SURGERY CENTER PLANTATION,6766 WEST SUNRISE BOULEVARD SUITE 100,FORT LAUDERDALE,FL,33313,,(954) 583-8472,98,2,0,99,85,12,3,91,84,14,2,94,70,17,13,82,"3,6",793,80,10,07/01/2024,06/30/2025
10C0001635,AZURA SURGERY CENTER JACKSONVILLE,2416 DUNN AVENUE,JACKSONVILLE,FL,32218,,(904) 353-3664,97,2,1,98,92,7,1,95,93,6,1,97,88,10,2,95,3,1228,154,13,07/01/2024,06/30/2025
10C0001636,BAPTIST SURGERY AND ENDOSCOPY CENTERS DBA BAPTIST HEALTH ENDOSCOPY CENTER AT MIAMI BEACH,709 ALTON ROAD SUITE 130,MIAMI BEACH,FL,33141,,(786) 204-4010,96,4,0,98,92,6,2,95,83,14,3,94,86,7,7,93,"3,6",348,53,15,07/01/2024,06/30/2025
10C0001637,INTRACOASTAL SURGERY CENTER LLC,2200 WEST EAU GALLIE BLVD SUITE 100,MELBOURNE,FL,32935,,(321) 610-3460,98,2,0,99,93,6,1,96,93,5,2,96,91,7,2,96,,1061,310,29,07/01/2024,06/30/2025
10C0001640,ORLANDO SURGERY CENTER LLC,3435 PINEHURST AVENUE,ORLANDO,FL,32804,,(407) 801-3888,97,3,0,98,92,7,1,96,89,10,1,96,85,14,1,94,3,840,218,26,07/01/2024,06/30/2025
10C0001642,AMERICAN ACCESS CARE OF MIAMI,9200 SOUTH DADELAND BOULEVARD SUITE 101,MIAMI,FL,33156,,(305) 670-1044,96,3,1,98,90,8,2,94,87,9,4,94,84,13,3,93,3,1162,100,9,07/01/2024,06/30/2025
10C0001644,PALM BEACH SURGICAL SUITES LLC,4215 BURNS RD SUITE 150,PALM BEACH GARDENS,FL,33410,,(561) 508-2736,95,4,1,97,89,8,3,93,86,10,4,93,84,12,4,93,3,618,139,22,07/01/2024,06/30/2025
10C0001645,SURGCENTER CLEARWATER LLC DBA SURGCENTER DUNEDIN,980 MILWAUKEE AVE,DUNEDIN,FL,34698,,(727) 733-4610,97,3,0,98,91,7,2,95,92,7,1,96,86,12,2,94,,719,224,31,07/01/2024,06/30/2025
10C0001646,SKYWAY SURGERY CENTER LLC,625 6TH AVE SOUTH,ST PETERSBURG,FL,33701,,(727) 440-4888,98,2,0,99,94,5,1,97,95,5,0,97,93,6,1,97,,772,246,32,07/01/2024,06/30/2025
10C0001647,FORT LAUDERDALE HEART & RHYTHM SURGERY CENTER,1925 NORTHEAST 45TH STREET,FORT LAUDERDALE,FL,33308,,(954) 651-9847,99,1,0,99,89,7,4,93,84,9,7,93,83,15,2,93,"3,6",186,54,29,07/01/2024,06/30/2025
10C0001649,SURGICATH LLC,3345 BURNS ROAD SUITE 106,PALM BEACH GARDENS,FL,33410,,(561) 626-1881,94,5,1,96,80,12,8,86,75,17,8,88,67,28,5,86,"3,6",423,73,17,07/01/2024,06/30/2025
10C0001650,OPEN ACCESS VASCULAR ACCESS CENTER INC,16401 NORTHWEST 2ND AVENUE SUITE 101,MIAMI,FL,33169,,(305) 948-5333,99,1,0,100,96,4,0,98,91,9,0,97,85,11,4,92,"3,6",709,64,9,07/01/2024,06/30/2025
10C0001651,MIDDLEBURG SURGERY CENTER LLC,1821 BLANDING BOULEVARD SUITE 2,MIDDLEBURG,FL,32068,,(904) 264-0400,,,,,,,,,,,,,,,,,1,,,,,
10C0001653,PERFORMANCE HEALTH SURGICENTER LLC DBA PERFORMANCE HEALTH SURGERY CENTER,9500 GULF RESEARCH LANE,FORT MYERS,FL,33912,,(239) 314-0660,99,1,0,99,93,6,1,96,94,4,2,97,94,5,1,97,3,515,249,48,07/01/2024,06/30/2025
10C0001654,GRACE SURGERY CENTER,2301 SOUTHEAST 3RD AVE BUILDING 200,OCALA,FL,34471,,(352) 351-0029,92,7,1,96,78,17,5,86,77,21,2,92,79,19,2,92,"3,6",441,59,14,07/01/2024,06/30/2025
10C0001655,SUMMERPORT SURGERY CENTER LLC,5151 WINTER GARDEN VINELAND RD SUITE 108,WINDERMERE,FL,34786,,(321) 754-1130,97,2,1,98,94,5,1,97,92,6,2,96,89,8,3,95,3,1967,368,19,07/01/2024,06/30/2025
10C0001656,BIIOSPINE ORLANDO,3902 MILLENIA BLVD SUITE 100,ORLANDO,FL,32839,,(727) 742-2239,98,2,0,99,92,6,2,95,93,4,3,96,90,6,4,95,3,431,152,35,07/01/2024,06/30/2025
10C0001657,DOCTORS HOSPITAL INC DBA BAPTIST HEALTH SURGERY CENTER CORAL GABLES,1150 CAMPO SANO AVE SUITE 400,CORAL GABLES,FL,33146,,(786) 308-4313,99,1,0,99,95,5,0,97,97,3,0,98,96,3,1,98,"3,6",325,88,27,07/01/2024,06/30/2025
10C0001658,SURGCENTER OF GREATER JACKSONVILLE LLC,9143 PHILIPS HWY SUITE 500,JACKSONVILLE,FL,32256,,(904) 586-8540,98,2,0,99,94,5,1,96,89,10,1,95,85,13,2,94,,1453,483,33,07/01/2024,06/30/2025
10C0001659,LAKEWOOD ASC LLC,5571 EAST STATE ROAD 44 SUITE 501,WILDWOOD,FL,34785,,(352) 643-9080,98,2,0,99,93,4,3,95,95,5,0,98,98,2,0,100,"3,10",215,44,21,07/01/2024,06/30/2025
10C0001660,HSS PALM BEACH AMBULATORY SURGERY CENTER LLC,300 PALM BEACH LAKES BOULEVARD,WEST PALM BEACH,FL,33401,,(561) 725-4300,98,2,0,99,95,4,1,97,96,3,1,98,94,4,2,97,,925,352,38,07/01/2024,06/30/2025
10C0001661,BAPTIST HEALTH SURGERY CENTER AT BETHESDA WEST,9868 SOUTH STATE ROAD 7 SUITE 100,BOYNTON BEACH,FL,33472,,(000) 000-0000,95,4,1,97,95,4,1,97,95,5,0,97,83,13,4,92,"3,6",214,58,27,07/01/2024,06/30/2025
10C0001664,FIRST COAST ORTHOPEDIC CENTER LLC,4035 SOUTHPOINT BLVD,JACKSONVILLE,FL,32216,,(904) 507-6047,98,2,0,99,93,6,1,96,88,10,2,95,88,9,3,95,3,831,287,35,07/01/2024,06/30/2025
10C0001667,RINEHART ROAD SURGERY CENTER,392 RINEHART ROAD SUITE 1100,LAKE MARY,FL,32746,,(321) 841-8199,98,2,0,99,92,7,1,95,90,7,3,95,87,11,2,94,3,1042,309,30,07/01/2024,06/30/2025
10C0001668,ADVANCED SURGICAL CARE OF CLEARWATER,93 NORTH PARK PLACE BOULEVARD SUITE 102,CLEARWATER,FL,33759,,(727) 742-3564,98,2,0,99,92,6,2,95,94,5,1,97,91,8,1,97,,777,210,27,07/01/2024,06/30/2025
10C0001669,MINIMALLY INVASIVE SURGICENTER,6646 WEST ATLANTIC AVENUE,DELRAY BEACH,FL,33446,,(561) 638-9533,89,5,6,92,83,12,5,89,79,9,12,84,78,13,9,86,"3,6",338,84,25,07/01/2024,06/30/2025
10C0001670,AMELIA ISLAND SURGERY CENTER LLC,2416 LYNNDALE ROAD SUITE 100,FERNANDINA BEACH,FL,32034,,(904) 775-5280,98,1,1,98,92,5,3,95,89,7,4,95,88,8,4,94,3,319,105,33,07/01/2024,06/30/2025
10C0001671,FLORIDA SPRINGS SURGERY CENTER LLC,366 BEVERLY COURT,SPRING HILL,FL,34606,,(352) 600-0220,99,1,0,99,92,6,2,95,94,6,0,97,94,5,1,97,,716,272,38,07/01/2024,06/30/2025
10C0001672,ADVANCED SURGERY CENTER OF OXFORD,12117 COUNTY ROAD 103,OXFORD,FL,34484,,(000) 000-0000,96,4,0,98,92,6,2,95,91,7,2,96,89,9,2,96,3,410,108,27,07/01/2024,06/30/2025
10C0001673,THE SURGERY CENTER AT WOODLANDS,4724 NORTH DAVIS HIGHWAY SUITE 301,PENSACOLA,FL,32503,,(850) 696-4000,99,1,0,99,97,3,0,98,93,7,0,97,91,8,1,97,3,409,162,40,07/01/2024,06/30/2025
10C0001674,BAPTIST HEALTH SURGERY CENTER LLC DBA BAPTIST HEALTH SURGERY CENTER AT PLANTATION,1228 SOUTH PINE ISLAND ROAD SUITE 220,PLANTATION,FL,33324,,(000) 000-0000,100,0,0,100,98,2,0,99,97,3,0,98,96,4,0,99,"3,10",191,38,20,07/01/2024,06/30/2025
10C0001675,MOHAWK SURGERY CENTER,201 MOHAWK ROAD SUITE 200,MINNEOLA,FL,34715,,(321) 394-5083,96,3,1,97,91,7,2,95,84,10,6,93,83,12,5,91,3,549,181,33,07/01/2024,06/30/2025
10C0001676,SUMMIT SURGERY CENTER,1890 SUMMIT BOULEVARD SUITE 210,PENSACOLA,FL,32503,,(850) 549-9070,98,2,0,99,93,6,1,96,93,6,1,97,94,4,2,97,3,503,138,27,07/01/2024,06/30/2025
10C0001677,NAPLES SUNCOAST SURGERY CENTER LLC,2500 GOODLETTE FRANK ROAD SUITE 200,NAPLES,FL,34103,,(239) 418-0999,94,6,0,97,87,11,2,93,89,8,3,94,84,9,7,92,"3,6",590,76,13,07/01/2024,06/30/2025
10C0001679,PALM BEACH GARDENS REGIONAL SURGERY CENTER,11030 RCA CENTER DRIVE SUITE 3001,PALM BEACH GARDENS,FL,33410,,(561) 530-6620,,,,,,,,,,,,,,,,,1,,,,,
10C0001680,CARDIAC AND VASCULAR INSTITUTE AMBULATORY SURGERY CENTER LLC,4645 NORTHWEST 8TH AVENUE SUITE 10,GAINESVILLE,FL,32605,,(352) 333-7025,97,3,0,98,94,4,2,96,89,9,2,96,89,10,1,96,"3,6",293,76,26,07/01/2024,06/30/2025
10C0001683,SPECIALIZED OUTPATIENT SURGERY CENTER FOR CHILDREN AND ADULTS LLC,10150 HAGEN RANCH ROAD SUITE 204,BOYNTON BEACH,FL,33437,,(561) 736-7792,,,,,,,,,,,,,,,,,1,,,,,
10C0001685,RIVERSIDE KINGSLEY ENDOSCOPY SURGICENTER DBA KINGSLEY ENDOSCOPY CENTER,870 KINGSLEY AVENUE,ORANGE PARK,FL,32073,,(904) 668-2250,96,3,1,98,88,9,3,93,87,9,4,93,84,12,4,92,3,1108,196,18,07/01/2024,06/30/2025
10C0001687,NORTH NAPLES SURGERY CENTER LLC,4513 EXECUTIVE DRIVE SUITE 301,NAPLES,FL,34119,,(239) 591-2803,95,4,1,97,87,8,5,91,83,13,4,94,81,15,4,92,"3,6",362,60,17,07/01/2024,06/30/2025
10C0001688,SURGCENTER OF PINE RIDGE LLC DBA BONITA SPRINGS SURGERY CENTER,12871 TRADE WAY DRIVE SUITE 12,BONITA SPRINGS,FL,34135,,(239) 478-0051,95,4,1,97,84,12,4,90,78,14,8,90,75,18,7,88,3,497,138,28,07/01/2024,06/30/2025
10C0001689,TAMPA BAY JOINT AND SPINE DBA TAMPA BAY JOINT AND SPINE SURGERY CENTER,26034 US HIGHWAY 19 NORTH,CLEARWATER,FL,33763,,(727) 371-2500,98,1,1,98,93,6,1,96,90,7,3,95,87,11,2,94,,718,249,35,07/01/2024,06/30/2025
10C0001690,CVI AMBULATORY SURGERY CENTER DBA SUGERY CENTER OF CENTRAL FLORIDA,6547 SOUTHWEST STATE ROAD SUITE 200,OCALA,FL,34476,,(352) 355-3300,97,3,0,98,89,8,3,93,92,8,0,97,88,9,3,94,"3,6",239,55,23,07/01/2024,06/30/2025
10C0001691,SURGERY CENTER OPERATIONS LLC DBA RIVERCITY SURGERY CENTER,4796 HODGES BOULEVARD SUITES 105-108,JACKSONVILLE,FL,32224,,(904) 449-7246,95,4,1,97,93,4,3,95,90,10,0,97,89,7,4,95,"3,10",228,38,17,07/01/2024,06/30/2025
10C0001692,LAKEVIEW SURGERY CENTER LLC,7448 DOCS GROVE CIRCLE SUITE 108,ORLANDO,FL,32819,,(321) 430-1292,98,2,0,99,91,7,2,95,91,7,2,95,89,8,3,94,3,1588,332,21,07/01/2024,06/30/2025
10C0001693,ASC OF TRINITY DBA COMPREHENSIVE OUTPATIENT JOINT AND SPINE INSTITUTE,15238 VIRGINIA STATION,ODESSA,FL,33556,,(813) 596-5200,98,2,0,99,92,6,2,95,95,4,1,97,90,9,1,96,,680,237,35,07/01/2024,06/30/2025
10C0001696,EHA SURGERY CENTER SARASOTA,4947 CLARK ROAD,SARASOTA,FL,34233,,(941) 259-0903,95,5,0,97,90,9,1,95,90,9,1,95,90,9,1,96,"3,6",228,78,34,07/01/2024,06/30/2025
10C0001697,CARDIOVASCULAR ASC LLC,455 PINELLAS STREET SUITE 260,CLEARWATER,FL,33756,,(727) 449-9891,96,3,1,98,88,9,3,92,95,4,1,96,90,9,1,96,3,621,243,39,07/01/2024,06/30/2025
10C0001698,ORTHOPAEDIC DEVELOPMENT PARTNERS LLC DBA ORTHOPAEDIC MEDICAL GROUP SURGERY CENTER,13837 CIRCA CROSSING DRIVE SUITE 100,LITHIA,FL,33547,,(561) 630-6277,99,1,0,99,92,6,2,95,96,2,2,97,89,8,3,95,"3,6",385,75,20,07/01/2024,06/30/2025
10C0001700,SUNCOAST SURGERY CENTER DBA SUNCOAST SURGERY CENTER II,9617 GULF RESEARCH LANE,FORT MYERS,FL,33912,,(239) 791-2273,95,4,1,97,89,9,2,93,86,7,7,93,79,14,7,89,"3,6",464,91,20,07/01/2024,06/30/2025
10C0001701,CLEARWAY SURGERY CENTER OF CRESTVIEW LLC,180A EAST REDSTONE AVENUE,CRESTVIEW,FL,32539,,(850) 805-4816,95,5,0,97,88,10,2,93,77,18,5,90,72,26,2,90,"3,6",329,65,20,07/01/2024,06/30/2025
10C0001703,BAY AREA HEART SURGERY CENTER,3600 66TH STREET NORTH,ST PETERSBURG,FL,33710,,(727) 544-1443,,,,,,,,,,,,,,,,,1,,,,,
10C0001704,SMARTCARE PALM HARBOR,1325 BELCHER ROAD SUITE B,PALM HARBOR,FL,34683,,(727) 855-4500,98,2,0,99,93,5,2,95,93,6,1,97,91,6,3,96,3,445,136,31,07/01/2024,06/30/2025
10C0001705,PALM BEACH INTL SURG CENTER DBA PALM BEACH INTL SURG CENTER AT THE PALEY INSTITUTE,5325 GREENWOOD AVENUE SUITE 301,WEST PALM BEACH,FL,33407,,(561) 273-4333,97,2,1,98,90,8,2,94,87,13,0,96,89,11,0,96,"3,6",329,59,18,07/01/2024,06/30/2025
10C0001706,HEART AND VASCULAR AMBULATORY SURGERY CENTER LLC,1550 BARKLEY CIRCLE,FORT MYERS,FL,33907,,(239) 938-2075,95,4,1,97,90,8,2,94,88,11,1,95,85,12,3,94,3,489,104,22,07/01/2024,06/30/2025
10C0001708,SURGERY CENTER OF FLORIDA LLC,27814 SUMMERGATE BOULEVARD,WESLEY CHAPEL,FL,33544,,(813) 995-8982,97,3,0,99,95,4,1,97,92,4,4,95,89,8,3,95,3,1123,291,26,07/01/2024,06/30/2025
10C0001709,ADVENTHEALTH SURGERY CENTER MILLS PARK LLC,1812 NORTH MILLS AVENUE SUITE 210,ORLANDO,FL,32803,,(407) 420-0100,98,2,0,99,92,7,1,95,89,10,1,95,89,10,1,96,,1393,267,19,07/01/2024,06/30/2025
10C0001710,ST PETERSBURG OUTPATIENT SURGERY CENTER LLC DBA ST PETERSBURG EYE SURGERY CENTER,6133 CENTRAL AVENUE,ST PETERSBURG,FL,33710,,(727) 344-3008,97,3,0,98,85,13,2,91,83,14,3,94,80,16,4,91,"3,6",535,97,18,07/01/2024,06/30/2025
10C0001711,EAST WEST LASER AND AMBULATORY SURGERY CENTER LLC,1855 EAST WEST PARKWAY SUITE 1,FLEMING ISLAND,FL,32003,,(904) 942-8802,98,2,0,99,94,4,2,96,95,4,1,97,95,4,1,98,3,374,153,41,07/01/2024,06/30/2025
10C0001712,SPECIALTY SURGERY PARTNERS CENTER OF FLORIDA LLC DBA ALLIANCE SPECIALTY SURGICAL CENTER,1545 HAND AVENUE SUITE A2,ORMOND BEACH,FL,32174,,(386) 457-7114,98,2,0,99,95,4,1,97,93,5,2,97,95,3,2,97,3,633,179,29,07/01/2024,06/30/2025
10C0001713,PRECISION BONE AND JOINT SURGERY CENTER,11575 SOUTHEAST FEDERAL HIGHWAY,HOBE SOUND,FL,33455,,(772) 788-2663,96,3,1,97,89,9,2,93,86,10,4,94,84,12,4,93,3,579,132,23,07/01/2024,06/30/2025
10C0001715,VOLUSIA ASC BZ LLC DBA ADVANCED HEART AND VASCULAR SURGERY CENTER AT DELTONA,1615 DR MARTIN LUTHER KING BOULEVARD,DELTONA,FL,32725,,(386) 218-0115,,,,,,,,,,,,,,,,,1,,,,,
10C0001716,CYPRESS AMBULATORY SURGERY CENTER DBA WELLNESS AVENUE SURGERY CENTER,2863 WELLNESS AVENUE,ORANGE CITY,FL,32763,,(813) 819-0309,98,2,0,99,92,6,2,95,97,2,1,97,94,6,0,98,3,1096,162,15,07/01/2024,06/30/2025
10C0001717,CENTURION SURGERY CENTER OF JACKSONVILLE LLC,5191 FIRST COAST TECH PARKWAY 1ST FLOOR,JACKSONVILLE,FL,32224,,(904) 593-5146,96,3,1,97,90,8,2,94,88,9,3,94,85,12,3,93,3,2226,592,27,07/01/2024,06/30/2025
10C0001718,ORANGE AVENUE SURGERY CENTER LLC,1405 SOUTH ORANGE AVENUE SUITE 102,ORLANDO,FL,32806,,(321) 300-0555,98,2,0,99,92,7,1,95,89,9,2,95,87,11,2,95,3,1220,264,22,07/01/2024,06/30/2025
10C0001719,JEWETT ORTHOPEDIC INSTITUTE SURGERY CENTER DBA EUGENE JEWETT MD SURGERY CENTER,60 COLUMBIA STREET SUITE 200,ORLANDO,FL,32806,,(757) 677-6054,99,1,0,99,95,4,1,97,95,4,1,97,92,7,1,97,3,2549,681,27,07/01/2024,06/30/2025
10C0001720,SURGCENTER OF RIVERVIEW LLC DBA WEST FLORIDA SURGICAL SUITES,1715 NORTH WEST SHORE BOULEVARD SUITE 190,TAMPA,FL,33607,,(813) 870-1000,95,5,0,97,92,8,0,96,87,10,3,94,82,10,8,90,"3,6",462,63,14,07/01/2024,06/30/2025
10C0001723,HEATHROW SURGERY CENTER LLC,942 INTERNATIONAL PARKWAY,LAKE MARY,FL,32746,,(407) 794-9717,98,2,0,99,91,7,2,95,90,8,2,96,89,9,2,96,3,594,242,41,07/01/2024,06/30/2025
10C0001724,NCH BONITA AMBULATORY SURGERY CENTER LLC,24040 SOUTH TAMIAMI TRAIL SUITE 201,BONITA SPRINGS,FL,34134,,(239) 624-6930,96,4,0,98,95,4,1,97,91,6,3,96,89,11,0,96,"3,6",175,63,36,07/01/2024,06/30/2025
10C0001725,CYPRESS AMBULATORY SURGERY CENTER LLC DBA CURRENCY CIRCLE SURGERY CENTER,835 CURRENCY CIRCLE SUITE 1021,LAKE MARY,FL,32746,,(407) 749-6656,98,2,0,99,92,7,1,95,96,4,0,98,93,6,1,97,3,1150,157,14,07/01/2024,06/30/2025
10C0001727,BONE AND JOINT SURGICAL SUITES LLC,5115 US HIGHWAY 27 NORTH SUITE 220,SEBRING,FL,33870,,(863) 593-7207,93,6,1,96,84,13,3,90,84,12,4,93,80,15,5,91,3,761,229,30,07/01/2024,06/30/2025
10C0001728,ST LUKES SURGICAL CENTER INC DBA ST LUKES SURGICAL AT WESLEY CHAPEL,25232 STATE ROAD 54,LUTZ,FL,33559,,(727) 943-3111,98,1,1,99,92,6,2,95,96,2,2,97,95,2,3,97,"3,6",198,80,40,07/01/2024,06/30/2025
10C0001730,ADVANCED SURGERY CENTER OF FORT MYERS LLC,12460 BRANTLEY COMMONS COURT,FORT MYERS,FL,33907,,(239) 236-8933,,,,,,,,,,,,,,,,,1,,,,,
10C0001731,EYE MD OF NICEVILLE SURGERY,1480 HICKORY STREET SUITE 106,NICEVILLE,FL,32578,,(850) 760-0520,99,1,0,100,92,8,0,96,91,4,5,96,92,4,4,95,"3,10",290,47,18,07/01/2024,06/30/2025
10C0001732,ADVENT HEALTH SURGERY CENTER INNOVATION TOWER LLC,265 EAST ROLLINS STREET SUITE 3100,ORLANDO,FL,32804,,(407) 200-3706,97,3,0,99,95,4,1,97,92,6,2,97,90,8,2,96,,3555,855,24,07/01/2024,06/30/2025
10C0001736,BAPTIST HEALTH SURG CTR DBA BAPTIST HEALTH ENDOSCOPY CTR AT PALM BEACH GARDENS,3401 PGA BOULEVARD SUITE 520,PALM BEACH GARDENS,FL,33410,,(561) 765-3600,97,2,1,98,91,7,2,94,91,8,1,97,91,7,2,96,3,670,171,26,07/01/2024,06/30/2025
